# Region = CEP
index  ra  dec  j  h  k  ch1  ch2  ch3  ch4  m24  uj  uh  uk  uch1  uch2  uch3  uch4  um24  ak  class
303080  344.14649  62.747666  15.4600  14.4170  14.0910  13.4991  13.1892  12.9258  12.3380  9.18476  0.0660000  0.0540000  0.0600000  0.00907629  0.00890338  0.0290633  0.0335195  0.257549  0.466316  2
303409  344.15254  62.748477  16.1570  15.1600  14.7700  14.1139  13.8769  13.6453  13.2499  -100.000  0.116000  0.106000  0.107000  0.0105679  0.0126607  0.0561187  0.0527211  10.0000  0.397464  2
304146  344.48823  62.746156  15.5760  14.6600  14.2170  13.5270  13.1965  12.9463  12.3054  9.95884  0.0650000  0.0770000  0.0680000  0.00804874  0.00810854  0.0370705  0.0417014  0.559073  0.220381  2
304303  344.25292  62.749847  -100.000  15.5760  15.0590  13.9465  13.6771  13.1029  12.3748  -100.000  10.0000  0.138000  0.151000  0.0187041  0.0138916  0.0926101  0.188018  10.0000  0.0688400  2
304381  344.12132  62.751606  15.2100  14.2030  13.8270  13.1679  12.8506  12.4375  11.7296  8.35427  0.0520000  0.0460000  0.0560000  0.00770645  0.00742843  0.0207214  0.0532393  0.0918919  0.426180  2
304382  344.03167  62.752728  -100.000  14.0010  13.5260  13.0032  12.6901  12.2698  11.5576  8.73675  10.0000  0.0530000  0.0570000  0.0123166  0.00976669  0.0245967  0.0293998  0.127090  0.00000  2
304547  344.11674  62.752315  14.8230  13.8970  13.5100  12.9551  12.6894  12.2000  11.4893  8.58331  0.0520000  0.0500000  0.0480000  0.00788616  0.00726169  0.0227738  0.0460546  0.148891  0.287701  2
304622  344.24951  62.750865  15.6770  14.5220  13.9060  12.8612  12.5669  12.3800  11.8313  -100.000  0.0750000  0.0610000  0.0640000  0.0118016  0.00837366  0.0700695  0.214745  10.0000  0.440126  2
304626  344.10521  62.752646  13.7810  12.8790  12.5210  12.0238  11.7942  11.5814  11.0579  8.91468  0.0310000  0.0280000  0.0280000  0.00523499  0.00636730  0.0112500  0.0157482  0.166947  0.276324  2
304715  344.01177  62.753864  13.3380  12.2820  11.6310  10.6516  10.1547  9.83385  9.16091  6.47652  0.0260000  0.0250000  0.0220000  0.00377192  0.00295028  0.00438319  0.00338475  0.0256145  0.251063  2
304801  344.06923  62.753601  15.0540  14.1050  13.8340  13.2106  12.9827  12.6601  12.1159  -100.000  0.0610000  0.0620000  0.0580000  0.00872380  0.00831994  0.0294814  0.0373778  10.0000  0.367369  2
305135  344.05522  62.754778  15.2440  14.2880  13.6880  13.0568  12.6441  12.4684  11.7493  8.79196  0.0560000  0.0540000  0.0480000  0.0102792  0.00827661  0.0241168  0.0392878  0.174367  0.139461  2
305201  345.35994  62.733704  -100.000  -100.000  -100.000  14.0229  13.3898  12.7730  12.2348  -100.000  10.0000  10.0000  10.0000  0.0220680  0.0156521  0.0486699  0.0600271  10.0000  0.00000  2
305298  344.16816  62.753702  13.0100  11.9700  11.4740  10.5094  10.0548  9.62011  8.69910  5.71681  0.0230000  0.0250000  0.0220000  0.00359085  0.00330145  0.00393147  0.00321134  0.0451181  0.368177  2
305527  345.36012  62.734616  -100.000  -100.000  -100.000  14.5312  13.7953  13.2375  12.6290  -100.000  10.0000  10.0000  10.0000  0.0254550  0.0164621  0.0555295  0.0897492  10.0000  0.00000  2
305697  344.29089  62.753485  15.0060  14.4400  14.1580  13.5545  13.3821  13.0455  -100.000  -100.000  0.0580000  0.0530000  0.0750000  0.0446125  0.0512996  0.193264  10.0000  10.0000  0.00000  2
305874  344.20567  62.754935  15.8820  15.2300  14.6710  14.0003  13.7107  13.2869  12.5964  -100.000  0.0890000  0.0980000  0.102000  0.0101824  0.0100073  0.0433953  0.0795714  10.0000  0.00000  2
305886  343.35168  62.762977  -100.000  -100.000  -100.000  14.6966  14.2207  13.8075  13.1685  -100.000  10.0000  10.0000  10.0000  0.0330913  0.0331599  0.0963412  0.111391  10.0000  0.00000  2
305951  343.80434  62.759693  16.8460  15.8480  15.2990  14.5134  14.2296  14.0043  13.4391  -100.000  0.195000  0.178000  0.174000  0.0127999  0.0161550  0.0557721  0.0547864  10.0000  0.252902  2
306337  343.73163  62.761502  14.6400  13.7460  13.3470  12.9694  12.6686  12.3094  11.5787  -100.000  0.0350000  0.0320000  0.0340000  0.00566051  0.00575630  0.0164100  0.0231720  10.0000  0.225959  2
306565  344.25091  62.756575  16.7410  15.0230  14.0280  12.4400  12.0275  11.5404  10.5549  6.81509  0.178000  0.0780000  0.0610000  0.0106256  0.00646042  0.0391489  0.0787982  0.203986  0.983993  2
306570  343.82671  62.761418  16.0330  15.2910  14.7120  13.8009  13.2029  12.6423  11.3556  8.15809  0.106000  0.117000  0.105000  0.0187094  0.0135521  0.0296049  0.0378202  0.0620447  0.00000  2
306653  344.03233  62.759577  -100.000  -100.000  -100.000  11.7468  11.3857  10.9676  10.3978  7.73175  10.0000  10.0000  10.0000  0.0191968  0.0135853  0.00957436  0.0183514  0.0837842  0.00000  2
306927  344.16075  62.758732  13.7910  12.8090  12.3930  11.5827  11.2065  10.8923  10.2603  7.56868  0.0280000  0.0270000  0.0230000  0.00398802  0.00392183  0.00708738  0.00811241  0.0914902  0.349794  2
307085  343.98436  62.761259  13.8610  12.8020  12.3360  11.3836  11.0237  10.6022  9.69209  6.13775  0.0280000  0.0480000  0.0410000  0.00410666  0.00353887  0.00594554  0.00625407  0.0113466  0.425864  2
307169  343.35632  62.766849  -100.000  -100.000  -100.000  14.0108  13.0508  12.6544  11.9019  -100.000  10.0000  10.0000  10.0000  0.0303447  0.0223383  0.0438962  0.0453659  10.0000  0.00000  2
307222  345.19558  62.743201  16.2100  15.1710  14.6920  13.8528  13.4477  13.2330  12.6921  -100.000  0.123000  0.110000  0.0950000  0.0103218  0.0104202  0.0485620  0.0773705  10.0000  0.382219  2
307234  343.81039  62.763339  12.5310  11.9530  11.4320  10.8552  10.5663  10.2963  9.93280  8.40694  0.0230000  0.0230000  0.0180000  0.00231434  0.00316432  0.00476385  0.00494245  0.0980706  0.00000  2
307537  344.66552  62.753500  15.2310  14.2540  13.7860  12.7831  12.3982  11.6970  10.7556  7.11802  0.0530000  0.0490000  0.0460000  0.00703028  0.00666623  0.0123177  0.00954476  0.0331186  0.294074  2
307541  344.18688  62.760282  -100.000  -100.000  -100.000  13.7051  13.1074  12.4964  11.9295  -100.000  10.0000  10.0000  10.0000  0.0113208  0.0107445  0.0246508  0.0510492  10.0000  0.00000  2
307708  344.19653  62.760573  14.4770  13.3820  12.9420  12.3283  12.0313  11.7202  11.2156  -100.000  0.0530000  0.0790000  0.0330000  0.0101808  0.0129603  0.0192583  0.0428384  10.0000  0.506815  2
307797  344.15870  62.761149  14.9630  13.9880  13.5030  12.9076  12.5025  12.0492  11.2180  -100.000  0.0470000  0.0480000  0.0430000  0.00918884  0.00959599  0.0155311  0.0319857  10.0000  0.275278  2
307834  348.41185  62.644661  17.2300  15.9510  15.4630  14.6876  14.2286  14.1399  13.2837  -100.000  0.224000  0.164000  0.207000  0.0180810  0.0191021  0.0964277  0.0882802  10.0000  0.00000  2
307884  344.22579  62.760627  15.3100  14.4090  14.0130  13.3661  13.0441  12.8218  12.1911  10.1019  0.0630000  0.0510000  0.0640000  0.00723474  0.00753376  0.0336243  0.0407443  1.51895  0.239809  2
308029  344.50504  62.757338  15.4130  14.3330  13.7860  13.0567  12.6899  12.3734  11.6210  -100.000  0.0590000  0.0510000  0.0480000  0.00567159  0.00633552  0.0163585  0.0323174  10.0000  0.384691  2
308035  344.21773  62.761246  14.6810  13.4280  12.7720  11.5843  11.0798  10.7039  9.88729  7.02724  0.0520000  0.0350000  0.0280000  0.00319259  0.00375283  0.00607934  0.00508025  0.0847343  0.558668  2
308038  344.17920  62.761764  -100.000  -100.000  -100.000  14.5886  14.2328  13.9305  13.1575  -100.000  10.0000  10.0000  10.0000  0.0390501  0.0385082  0.0955981  0.0667065  10.0000  0.00000  2
308355  345.32244  62.743916  -100.000  -100.000  -100.000  14.7536  14.1953  13.5312  12.9489  -100.000  10.0000  10.0000  10.0000  0.0160371  0.0175446  0.0634110  0.141244  10.0000  0.00000  2
308860  343.92700  62.766957  15.4360  14.6360  14.2490  13.6861  13.3366  13.1396  12.3358  9.69015  0.0640000  0.0630000  0.0690000  0.0100813  0.00880327  0.0431458  0.0286880  0.125805  0.0880193  2
309190  343.02663  62.774738  15.8440  15.0420  14.3600  13.4232  13.0687  12.7999  12.2071  9.24862  0.0950000  0.105000  0.0830000  0.00688388  0.00727680  0.0269824  0.0347563  0.0698432  0.00000  2
309556  344.74639  62.758028  15.5590  14.6820  14.1500  13.2571  12.8699  12.6178  12.2246  -100.000  0.0640000  0.0880000  0.0640000  0.00745486  0.00732351  0.0191755  0.0332077  10.0000  0.0767663  2
309561  344.16580  62.766490  15.3250  14.3050  13.6840  12.9066  12.5315  12.1349  11.5957  -100.000  0.0610000  0.0610000  0.0610000  0.00792371  0.00690533  0.0231319  0.0352717  10.0000  0.221584  2
309628  344.03572  62.768215  -100.000  -100.000  -100.000  12.2564  11.3614  10.7338  9.86932  6.40524  10.0000  10.0000  10.0000  0.00845685  0.00398017  0.00828458  0.00719481  0.0269045  0.00000  2
309712  344.68794  62.759617  15.2890  14.3240  13.8400  13.2979  13.0992  12.8628  12.4692  9.65872  0.0590000  0.0540000  0.0440000  0.00733576  0.00820324  0.0247811  0.0403184  0.144931  0.260347  2
309801  344.03456  62.768651  14.6120  13.5990  13.1260  12.1210  11.6220  -100.000  10.3624  -100.000  0.120000  0.0820000  0.0660000  0.0107114  0.0118766  10.0000  0.00967745  10.0000  0.346530  2
309878  344.19088  62.767163  16.5320  15.6290  -100.000  14.5427  14.2281  13.9372  13.2336  -100.000  0.165000  0.162000  10.0000  0.0363963  0.0317357  0.121588  0.109411  10.0000  0.00000  2
309980  343.14769  62.776487  -100.000  -100.000  -100.000  14.4192  13.8258  13.2204  12.7273  -100.000  10.0000  10.0000  10.0000  0.0148105  0.0115853  0.0363702  0.0517155  10.0000  0.00000  2
310136  344.16496  62.768205  15.5670  14.5720  14.1350  13.7967  13.5544  13.1959  12.0902  -100.000  0.0700000  0.0670000  0.0660000  0.0139830  0.0154569  0.0392568  0.0377313  10.0000  0.351095  2
310366  343.75126  62.773325  15.0350  14.6060  14.1010  13.9184  13.6700  13.4528  12.9864  -100.000  0.0630000  0.0780000  0.0780000  0.0101785  0.00971730  0.0488086  0.0589096  10.0000  0.00000  2
310458  344.28817  62.767609  14.3900  13.2650  12.9820  12.5665  12.3175  11.9301  11.2308  7.69882  0.0350000  0.0320000  0.0310000  0.00725036  0.00583099  0.0167348  0.0317747  0.214211  0.552631  2
310463  343.86122  62.772590  15.0120  14.3000  13.8370  13.1673  12.7705  12.3850  11.7518  9.56700  0.0420000  0.0540000  0.0520000  0.00751067  0.00686753  0.0240108  0.0357157  0.252514  0.00000  2
310539  344.58812  62.763358  15.7490  14.7020  14.1810  13.8850  13.6091  13.2627  12.4613  -100.000  0.0800000  0.0630000  0.0770000  0.0163166  0.0146369  0.0398491  0.0559924  10.0000  0.356292  2
310967  343.81648  62.774316  15.1240  14.2630  13.9120  13.4630  13.1832  13.0040  12.3007  9.57425  0.0570000  0.0590000  0.0650000  0.00840112  0.00762069  0.0309825  0.0313911  0.153099  0.217782  2
311163  349.60761  62.598119  13.2260  12.5220  12.0720  11.5637  11.3256  11.0715  10.7964  9.52268  0.0260000  0.0320000  0.0240000  0.00377592  0.00376202  0.00820960  0.0123691  0.121358  0.00000  2
311608  344.08819  62.773510  15.4680  14.4410  14.0600  13.1688  12.8820  12.5735  12.0104  8.95808  0.0700000  0.0670000  0.0640000  0.00700179  0.00715754  0.0232702  0.0319930  0.0983101  0.449474  2
311610  344.00377  62.774452  15.1230  13.8830  13.3250  12.3439  12.0288  11.7580  11.2551  8.74099  0.0540000  0.0400000  0.0390000  0.00486865  0.00470575  0.0122700  0.0147355  0.0882831  0.628145  2
312035  344.14662  62.773961  14.6540  13.6610  13.1510  12.6169  12.1728  11.8092  10.9861  8.06650  0.0410000  0.0390000  0.0380000  0.00587624  0.00576142  0.0140099  0.0116866  0.118662  0.280824  2
312174  344.25832  62.772832  16.4220  15.4560  14.8080  14.1462  13.8325  13.5418  12.9897  -100.000  0.139000  0.126000  0.115000  0.0108183  0.0110528  0.0506153  0.0725022  10.0000  0.111189  2
312176  344.16866  62.774109  15.2910  14.4620  14.0490  13.6106  13.3429  13.1063  12.7172  -100.000  0.0660000  0.0730000  0.0720000  0.00929221  0.00887472  0.0378897  0.0506363  10.0000  0.110080  2
312319  344.27909  62.773046  14.7110  13.5780  12.9950  12.4514  12.1877  11.8106  11.3028  8.65921  0.0360000  0.0310000  0.0320000  0.00524280  0.00511412  0.0116710  0.0283060  0.303676  0.435595  2
312874  343.89712  62.779309  16.4410  15.1670  14.8080  13.8455  13.4250  13.2422  12.6719  9.84759  0.137000  0.100000  0.109000  0.00828557  0.00817224  0.0448996  0.0505235  0.216274  0.709474  2
312950  344.42054  62.773109  14.6630  13.5520  12.9570  12.3453  12.0729  11.7171  11.2276  7.85638  0.0430000  0.0320000  0.0300000  0.00435135  0.00562895  0.0133477  0.0309951  0.142016  0.389699  2
313281  344.24654  62.776382  14.6780  13.6640  13.2430  12.2018  11.8476  11.5713  10.9290  7.88109  0.0350000  0.0320000  0.0370000  0.00571192  0.00471931  0.0107672  0.0126853  0.113809  0.395913  2
313437  345.48649  62.755381  16.3040  15.3030  14.9600  13.9557  13.5704  13.3383  12.5565  -100.000  0.125000  0.122000  0.144000  0.0127930  0.0134636  0.0629620  0.116175  10.0000  0.422106  2
313830  344.50356  62.774640  13.7180  12.5650  11.9360  10.9975  10.6521  10.3937  9.76826  6.76309  0.0230000  0.0230000  0.0200000  0.00340665  0.00286801  0.00527983  0.00449296  0.0314962  0.425010  2
314313  343.95407  62.783042  14.8500  14.0130  13.7170  12.8261  12.4094  12.0529  11.2661  8.12575  0.0690000  0.0700000  0.0770000  0.00645847  0.00500830  0.0156186  0.0302510  0.0526372  0.230303  2
314467  345.18362  62.764822  15.6710  14.9190  14.3230  13.6002  13.1011  12.7536  11.6781  7.43443  0.0770000  0.0940000  0.0790000  0.0149301  0.0123621  0.0330426  0.0413396  0.0396935  0.00000  2
314475  344.23157  62.780117  14.6740  13.6880  13.3380  12.8364  12.6621  12.2178  11.3715  8.76757  0.0380000  0.0370000  0.0400000  0.00504342  0.00597937  0.0180878  0.0132680  0.128574  0.406316  2
314477  343.97840  62.783194  -100.000  -100.000  -100.000  14.0582  13.7013  13.1545  12.6671  -100.000  10.0000  10.0000  10.0000  0.0143872  0.0124472  0.0334662  0.0359530  10.0000  0.00000  2
314622  344.07722  62.782654  14.4470  13.4410  12.9920  12.2382  11.7536  11.2793  10.3199  7.32716  0.0370000  0.0300000  0.0330000  0.00556987  0.00500906  0.0101070  0.00711445  0.0462574  0.357495  2
314704  343.98938  62.783978  13.7260  12.6920  12.3530  11.7929  11.4455  11.2055  10.4509  7.44902  0.0280000  0.0250000  0.0260000  0.00399825  0.00411681  0.00911758  0.00677229  0.0298789  0.456841  2
314918  345.78504  62.753292  15.9290  15.1020  14.5310  14.1165  13.8589  13.6510  12.9639  -100.000  0.0850000  0.0930000  0.0710000  0.0120765  0.0134150  0.0652947  0.102511  10.0000  0.00000  2
314934  344.14402  62.782850  16.2050  14.5660  13.6860  12.5348  12.1607  11.9332  11.3033  7.71800  0.122000  0.0630000  0.0500000  0.00512528  0.00473530  0.0137179  0.0105266  0.0959296  0.964500  2
315085  344.21922  62.782273  15.1310  14.0900  13.5700  12.7684  12.4120  11.9999  11.5096  8.58552  0.0520000  0.0390000  0.0410000  0.00516060  0.00528703  0.0152204  0.0247400  0.151354  0.347701  2
315292  343.99424  62.785711  15.6260  14.7340  14.3930  13.7293  13.4033  13.1160  12.1842  -100.000  0.0730000  0.0760000  0.0820000  0.00905869  0.0118227  0.0425721  0.0373414  10.0000  0.276101  2
315293  343.98803  62.785640  14.1080  13.1130  12.6910  11.7263  11.3981  10.8574  10.0599  7.42994  0.0320000  0.0300000  0.0310000  0.00521966  0.00482451  0.00741855  0.0101678  0.0284208  0.364881  2
315841  344.09609  62.786353  -100.000  -100.000  -100.000  13.6591  13.4650  12.9673  11.9964  8.86091  10.0000  10.0000  10.0000  0.0113532  0.0137255  0.0327656  0.0335842  0.0942525  0.00000  2
315843  344.01403  62.787033  15.7660  14.9940  14.8370  14.1266  13.7925  13.5418  12.9693  -100.000  0.0900000  0.0940000  0.128000  0.0147931  0.0127304  0.0551925  0.0518886  10.0000  0.181052  2
316156  344.31162  62.784436  12.8180  11.4530  10.6170  9.70181  9.33011  9.01001  8.05427  5.13945  0.0250000  0.0220000  0.0190000  0.00169301  0.00218398  0.00267571  0.00237829  0.0140012  0.570712  2
316638  344.14930  62.787994  16.1000  15.0850  14.8730  14.1813  13.9073  13.6542  12.9822  -100.000  0.109000  0.113000  0.124000  0.0106025  0.0121292  0.0515106  0.0474386  10.0000  0.436842  2
316944  343.99248  62.790728  14.1300  13.1340  12.7830  12.3176  12.0852  11.7856  11.1516  7.56222  0.0340000  0.0270000  0.0330000  0.00454556  0.00490706  0.0135169  0.0175741  0.0533782  0.416842  2
317026  344.06136  62.790194  12.6860  11.7590  11.3170  10.7938  10.5296  10.1774  9.32403  6.63644  0.0210000  0.0210000  0.0200000  0.00332111  0.00301431  0.00456168  0.00334750  0.0513668  0.238733  2
317105  344.13888  62.789612  15.1520  14.3210  13.8660  13.3477  13.1434  12.9376  12.3418  -100.000  0.0490000  0.0560000  0.0500000  0.00620703  0.00689703  0.0307101  0.0362748  10.0000  0.0746440  2
317238  343.41734  62.796772  -100.000  -100.000  -100.000  14.7500  14.3865  13.8550  13.1907  9.93269  10.0000  10.0000  10.0000  0.0137529  0.0184689  0.0600397  0.0687232  0.137802  0.00000  2
317383  344.25623  62.788993  14.6700  13.3090  12.4450  11.2298  10.7912  10.2490  9.44320  6.94141  0.0420000  0.0350000  0.0280000  0.00279587  0.00297117  0.00497812  0.00385656  0.0618666  0.538637  2
317813  343.27138  62.799426  14.0290  12.8610  12.3330  11.2944  10.9073  10.6490  9.86425  6.70477  0.0320000  0.0230000  0.0230000  0.00528524  0.00339571  0.00672162  0.00581822  0.0161276  0.541617  2
318072  342.15123  62.802445  11.9980  11.3700  10.7780  9.60279  8.83128  8.27109  7.12990  4.35330  0.0240000  0.0290000  0.0230000  0.00227935  0.00235342  0.00214585  0.00135772  0.00267889  0.00000  2
318351  344.51267  62.788332  16.3750  15.4270  14.8210  14.2695  13.9434  13.6504  13.2128  -100.000  0.129000  0.129000  0.111000  0.0138229  0.0117006  0.0684804  0.0634067  10.0000  0.121268  2
318464  348.73891  62.662439  15.9420  15.1460  14.5760  14.0843  13.8070  13.4323  12.7951  -100.000  0.0730000  0.0740000  0.0960000  0.0211820  0.0180750  0.0740368  0.0690998  10.0000  0.00000  2
318671  343.99835  62.795806  12.6500  11.6040  11.1130  10.4455  10.0233  9.66475  9.05982  6.64214  0.0240000  0.0230000  0.0200000  0.00212611  0.00269256  0.00359374  0.00298925  0.0290699  0.382281  2
318800  345.52004  62.771292  16.1830  15.1510  14.5220  13.7279  13.3097  12.8089  12.1165  8.60978  0.116000  0.108000  0.0930000  0.00925803  0.00927388  0.0409510  0.0662608  0.100809  0.233250  2
319017  348.48136  62.675403  16.9860  15.8200  15.5060  14.4732  13.7377  13.5372  12.5645  9.32838  0.172000  0.145000  0.208000  0.0133127  0.0119829  0.0653926  0.0572997  0.169343  0.00000  2
319060  344.01131  62.796966  -100.000  15.9880  14.8680  13.6552  13.2732  12.8582  12.2342  9.37313  10.0000  0.216000  0.126000  0.0110986  0.00928205  0.0288465  0.0313416  0.189597  0.00000  2
